Identifiant PRM;Type de donnees;Date de debut;Date de fin;Grandeur physique;Grandeur metier;Etape metier;Unite;Pas en minutes
02198263279373;Courbe de charge;21/12/2022;20/08/2023;Energie active;Consommation;Comptage Brut;W;
Horodate;Valeur
2023-01-10T11:30:00+01:00;24
2023-01-10T12:00:00+01:00;40
2023-01-10T12:30:00+01:00;26
2023-01-10T13:00:00+01:00;40
2023-01-10T13:30:00+01:00;24
2023-01-10T14:00:00+01:00;40
2023-01-10T14:30:00+01:00;26
2023-01-10T15:00:00+01:00;40
2023-01-10T15:30:00+01:00;24
2023-01-10T16:00:00+01:00;40
2023-01-10T16:30:00+01:00;26
2023-01-10T17:00:00+01:00;40
2023-01-10T17:30:00+01:00;26
2023-01-10T18:00:00+01:00;38
2023-01-10T18:30:00+01:00;26
2023-01-10T19:00:00+01:00;40
2023-01-10T19:30:00+01:00;26
2023-01-10T20:00:00+01:00;40
2023-01-10T20:30:00+01:00;36
2023-01-10T21:00:00+01:00;26
2023-01-10T21:30:00+01:00;38
2023-01-10T22:00:00+01:00;24
2023-01-10T22:30:00+01:00;38
2023-01-10T23:00:00+01:00;26
2023-01-10T23:30:00+01:00;36
2023-01-11T00:00:00+01:00;30
2023-01-11T00:30:00+01:00;32
2023-01-11T01:00:00+01:00;34
2023-01-11T01:30:00+01:00;30
2023-01-11T02:00:00+01:00;34
2023-01-11T02:30:00+01:00;28
2023-01-11T03:00:00+01:00;38
2023-01-11T03:30:00+01:00;26
2023-01-11T04:00:00+01:00;40
2023-01-11T04:30:00+01:00;26
2023-01-11T05:00:00+01:00;40
2023-01-11T05:30:00+01:00;24
2023-01-11T06:00:00+01:00;40
2023-01-11T06:30:00+01:00;24
2023-01-11T07:00:00+01:00;40
2023-01-11T07:30:00+01:00;38
2023-01-11T08:00:00+01:00;26
2023-01-11T08:30:00+01:00;38
2023-01-11T09:00:00+01:00;26
2023-01-11T09:30:00+01:00;40
2023-01-11T10:00:00+01:00;26
2023-01-11T10:30:00+01:00;40
2023-01-11T11:00:00+01:00;26
2023-01-11T11:30:00+01:00;38
2023-01-11T12:00:00+01:00;26
2023-01-11T12:30:00+01:00;40
2023-01-11T13:00:00+01:00;24
2023-01-11T13:30:00+01:00;40
2023-01-11T14:00:00+01:00;26
2023-01-11T14:30:00+01:00;38
2023-01-11T15:00:00+01:00;22
2023-01-11T15:30:00+01:00;40
2023-01-11T16:00:00+01:00;26
2023-01-11T16:30:00+01:00;36
2023-01-11T17:00:00+01:00;28
2023-01-11T17:30:00+01:00;34
2023-01-11T18:00:00+01:00;32
2023-01-11T18:30:00+01:00;32
2023-01-11T19:00:00+01:00;34
2023-01-11T19:30:00+01:00;26
2023-01-11T20:00:00+01:00;40
2023-01-11T20:30:00+01:00;24
2023-01-11T21:00:00+01:00;40
2023-01-11T21:30:00+01:00;1708
2023-01-11T22:00:00+01:00;2124
2023-01-11T22:30:00+01:00;1258
2023-01-11T23:00:00+01:00;982
2023-01-11T23:30:00+01:00;838
2023-01-12T00:00:00+01:00;912
2023-01-12T00:30:00+01:00;478
2023-01-12T01:00:00+01:00;466
2023-01-12T01:30:00+01:00;316
2023-01-12T02:00:00+01:00;434
2023-01-12T02:30:00+01:00;250
2023-01-12T03:00:00+01:00;258
2023-01-12T03:30:00+01:00;254
2023-01-12T04:00:00+01:00;88
2023-01-12T04:30:00+01:00;246
2023-01-12T05:00:00+01:00;86
2023-01-12T05:30:00+01:00;72
2023-01-12T06:00:00+01:00;88
2023-01-12T06:30:00+01:00;72
2023-01-12T07:00:00+01:00;86
2023-01-12T07:30:00+01:00;70
2023-01-12T08:00:00+01:00;86
2023-01-12T08:30:00+01:00;72
2023-01-12T09:00:00+01:00;230
2023-01-12T09:30:00+01:00;102
2023-01-12T10:00:00+01:00;130
2023-01-12T10:30:00+01:00;150
2023-01-12T11:00:00+01:00;142
2023-01-12T11:30:00+01:00;154
2023-01-12T12:00:00+01:00;108
2023-01-12T12:30:00+01:00;104
2023-01-12T13:00:00+01:00;830
2023-01-12T13:30:00+01:00;174
2023-01-12T14:00:00+01:00;98
2023-01-12T14:30:00+01:00;86
2023-01-12T15:00:00+01:00;72
2023-01-12T15:30:00+01:00;86
2023-01-12T16:00:00+01:00;72
2023-01-12T16:30:00+01:00;96
2023-01-12T17:00:00+01:00;128
2023-01-12T17:30:00+01:00;142
2023-01-12T18:00:00+01:00;134
2023-01-12T18:30:00+01:00;142
2023-01-12T19:00:00+01:00;152
2023-01-12T19:30:00+01:00;150
2023-01-12T20:00:00+01:00;1390
2023-01-12T20:30:00+01:00;566
2023-01-12T21:00:00+01:00;2822
2023-01-12T21:30:00+01:00;1634
2023-01-12T22:00:00+01:00;1132
2023-01-12T22:30:00+01:00;1000
2023-01-12T23:00:00+01:00;756
2023-01-12T23:30:00+01:00;574
2023-01-13T00:00:00+01:00;296
2023-01-13T00:30:00+01:00;414
2023-01-13T01:00:00+01:00;258
2023-01-13T01:30:00+01:00;252
2023-01-13T02:00:00+01:00;90
2023-01-13T02:30:00+01:00;244
2023-01-13T03:00:00+01:00;88
2023-01-13T03:30:00+01:00;248
2023-01-13T04:00:00+01:00;88
2023-01-13T04:30:00+01:00;72
2023-01-13T05:00:00+01:00;86
2023-01-13T05:30:00+01:00;72
2023-01-13T06:00:00+01:00;84
2023-01-13T06:30:00+01:00;72
2023-01-13T07:00:00+01:00;86
2023-01-13T07:30:00+01:00;72
2023-01-13T08:00:00+01:00;86
2023-01-13T08:30:00+01:00;226
2023-01-13T09:00:00+01:00;92
2023-01-13T09:30:00+01:00;78
2023-01-13T10:00:00+01:00;94
2023-01-13T10:30:00+01:00;70
2023-01-13T11:00:00+01:00;86
2023-01-13T11:30:00+01:00;74
2023-01-13T12:00:00+01:00;82
2023-01-13T12:30:00+01:00;82
2023-01-13T13:00:00+01:00;346
2023-01-13T13:30:00+01:00;222
2023-01-13T14:00:00+01:00;102
2023-01-13T14:30:00+01:00;106
2023-01-13T15:00:00+01:00;142
2023-01-13T15:30:00+01:00;94
2023-01-13T16:00:00+01:00;96
2023-01-13T16:30:00+01:00;92
2023-01-13T17:00:00+01:00;96
2023-01-13T17:30:00+01:00;72
2023-01-13T18:00:00+01:00;198
2023-01-13T18:30:00+01:00;324
2023-01-13T19:00:00+01:00;296
2023-01-13T19:30:00+01:00;286
2023-01-13T20:00:00+01:00;1466
2023-01-13T20:30:00+01:00;1564
2023-01-13T21:00:00+01:00;1194
2023-01-13T21:30:00+01:00;552
2023-01-13T22:00:00+01:00;1574
2023-01-13T22:30:00+01:00;602
2023-01-13T23:00:00+01:00;590
2023-01-13T23:30:00+01:00;968
2023-01-14T00:00:00+01:00;300
2023-01-14T00:30:00+01:00;232
2023-01-14T01:00:00+01:00;92
2023-01-14T01:30:00+01:00;256
2023-01-14T02:00:00+01:00;88
2023-01-14T02:30:00+01:00;602
2023-01-14T03:00:00+01:00;520
2023-01-14T03:30:00+01:00;190
2023-01-14T04:00:00+01:00;174
2023-01-14T04:30:00+01:00;370
2023-01-14T05:00:00+01:00;76
2023-01-14T05:30:00+01:00;80
2023-01-14T06:00:00+01:00;90
2023-01-14T06:30:00+01:00;72
2023-01-14T07:00:00+01:00;82
2023-01-14T07:30:00+01:00;72
2023-01-14T08:00:00+01:00;84
2023-01-14T08:30:00+01:00;84
2023-01-14T09:00:00+01:00;84
2023-01-14T09:30:00+01:00;418
2023-01-14T10:00:00+01:00;136
2023-01-14T10:30:00+01:00;96
2023-01-14T11:00:00+01:00;82
2023-01-14T11:30:00+01:00;100
2023-01-14T12:00:00+01:00;84
2023-01-14T12:30:00+01:00;72
2023-01-14T13:00:00+01:00;84
2023-01-14T13:30:00+01:00;1264
2023-01-14T14:00:00+01:00;866
2023-01-14T14:30:00+01:00;676
2023-01-14T15:00:00+01:00;654
2023-01-14T15:30:00+01:00;666
2023-01-14T16:00:00+01:00;654
2023-01-14T16:30:00+01:00;572
2023-01-14T17:00:00+01:00;578
2023-01-14T17:30:00+01:00;620
2023-01-14T18:00:00+01:00;596
2023-01-14T18:30:00+01:00;740
2023-01-14T19:00:00+01:00;690
2023-01-14T19:30:00+01:00;506
2023-01-14T20:00:00+01:00;470
2023-01-14T20:30:00+01:00;518
2023-01-14T21:00:00+01:00;2270
2023-01-14T21:30:00+01:00;1102
2023-01-14T22:00:00+01:00;1072
2023-01-14T22:30:00+01:00;748
2023-01-14T23:00:00+01:00;804
2023-01-14T23:30:00+01:00;266
2023-01-15T00:00:00+01:00;248
2023-01-15T00:30:00+01:00;240
2023-01-15T01:00:00+01:00;300
2023-01-15T01:30:00+01:00;86
2023-01-15T02:00:00+01:00;276
2023-01-15T02:30:00+01:00;74
2023-01-15T03:00:00+01:00;86
2023-01-15T03:30:00+01:00;256
2023-01-15T04:00:00+01:00;84
2023-01-15T04:30:00+01:00;90
2023-01-15T05:00:00+01:00;72
2023-01-15T05:30:00+01:00;84
2023-01-15T06:00:00+01:00;76
2023-01-15T06:30:00+01:00;1486
2023-01-15T07:00:00+01:00;1052
2023-01-15T07:30:00+01:00;990
2023-01-15T08:00:00+01:00;1092
2023-01-15T08:30:00+01:00;994
2023-01-15T09:00:00+01:00;1004
2023-01-15T09:30:00+01:00;1034
2023-01-15T10:00:00+01:00;958
2023-01-15T10:30:00+01:00;1174
2023-01-15T11:00:00+01:00;890
2023-01-15T11:30:00+01:00;368
2023-01-15T12:00:00+01:00;538
2023-01-15T12:30:00+01:00;158
2023-01-15T13:00:00+01:00;1940
2023-01-15T13:30:00+01:00;522
2023-01-15T14:00:00+01:00;306
2023-01-15T14:30:00+01:00;228
2023-01-15T15:00:00+01:00;232
2023-01-15T15:30:00+01:00;1270
2023-01-15T16:00:00+01:00;992
2023-01-15T16:30:00+01:00;470
2023-01-15T17:00:00+01:00;404
2023-01-15T17:30:00+01:00;566
2023-01-15T18:00:00+01:00;1078
2023-01-15T18:30:00+01:00;650
2023-01-15T19:00:00+01:00;718
2023-01-15T19:30:00+01:00;1088
2023-01-15T20:00:00+01:00;1982
2023-01-15T20:30:00+01:00;1266
2023-01-15T21:00:00+01:00;3380
2023-01-15T21:30:00+01:00;2030
2023-01-15T22:00:00+01:00;1604
2023-01-15T22:30:00+01:00;1294
2023-01-15T23:00:00+01:00;1128
2023-01-15T23:30:00+01:00;624
2023-01-16T00:00:00+01:00;300
2023-01-16T00:30:00+01:00;428
2023-01-16T01:00:00+01:00;276
2023-01-16T01:30:00+01:00;78
2023-01-16T02:00:00+01:00;260
2023-01-16T02:30:00+01:00;78
2023-01-16T03:00:00+01:00;638
2023-01-16T03:30:00+01:00;384
2023-01-16T04:00:00+01:00;182
2023-01-16T04:30:00+01:00;218
2023-01-16T05:00:00+01:00;86
2023-01-16T05:30:00+01:00;72
2023-01-16T06:00:00+01:00;90
2023-01-16T06:30:00+01:00;1516
2023-01-16T07:00:00+01:00;938
2023-01-16T07:30:00+01:00;938
2023-01-16T08:00:00+01:00;950
2023-01-16T08:30:00+01:00;936
2023-01-16T09:00:00+01:00;1058
2023-01-16T09:30:00+01:00;1078
2023-01-16T10:00:00+01:00;780
2023-01-16T10:30:00+01:00;710
2023-01-16T11:00:00+01:00;750
2023-01-16T11:30:00+01:00;772
2023-01-16T12:00:00+01:00;792
2023-01-16T12:30:00+01:00;1342
2023-01-16T13:00:00+01:00;1054
2023-01-16T13:30:00+01:00;608
2023-01-16T14:00:00+01:00;446
2023-01-16T14:30:00+01:00;426
2023-01-16T15:00:00+01:00;378
2023-01-16T15:30:00+01:00;568
2023-01-16T16:00:00+01:00;570
2023-01-16T16:30:00+01:00;476
2023-01-16T17:00:00+01:00;572
2023-01-16T17:30:00+01:00;650
2023-01-16T18:00:00+01:00;698
2023-01-16T18:30:00+01:00;738
2023-01-16T19:00:00+01:00;722
2023-01-16T19:30:00+01:00;1792
2023-01-16T20:00:00+01:00;1756
2023-01-16T20:30:00+01:00;1130
2023-01-16T21:00:00+01:00;2308
2023-01-16T21:30:00+01:00;1246
2023-01-16T22:00:00+01:00;1016
2023-01-16T22:30:00+01:00;774
2023-01-16T23:00:00+01:00;1052
2023-01-16T23:30:00+01:00;448
2023-01-17T00:00:00+01:00;268
2023-01-17T00:30:00+01:00;260
2023-01-17T01:00:00+01:00;1002
2023-01-17T01:30:00+01:00;432
2023-01-17T02:00:00+01:00;156
2023-01-17T02:30:00+01:00;982
2023-01-17T03:00:00+01:00;256
2023-01-17T03:30:00+01:00;92
2023-01-17T04:00:00+01:00;64
2023-01-17T04:30:00+01:00;76
2023-01-17T05:00:00+01:00;60
2023-01-17T05:30:00+01:00;74
2023-01-17T06:00:00+01:00;90
2023-01-17T06:30:00+01:00;1574
2023-01-17T07:00:00+01:00;1066
2023-01-17T07:30:00+01:00;918
2023-01-17T08:00:00+01:00;1050
2023-01-17T08:30:00+01:00;1054
2023-01-17T09:00:00+01:00;1082
2023-01-17T09:30:00+01:00;1352
2023-01-17T10:00:00+01:00;1048
2023-01-17T10:30:00+01:00;1030
2023-01-17T11:00:00+01:00;960
2023-01-17T11:30:00+01:00;970
2023-01-17T12:00:00+01:00;1006
2023-01-17T12:30:00+01:00;886
2023-01-17T13:00:00+01:00;1202
2023-01-17T13:30:00+01:00;1046
2023-01-17T14:00:00+01:00;810
2023-01-17T14:30:00+01:00;1298
2023-01-17T15:00:00+01:00;1392
2023-01-17T15:30:00+01:00;896
2023-01-17T16:00:00+01:00;810
2023-01-17T16:30:00+01:00;746
2023-01-17T17:00:00+01:00;876
2023-01-17T17:30:00+01:00;832
2023-01-17T18:00:00+01:00;908
2023-01-17T18:30:00+01:00;932
2023-01-17T19:00:00+01:00;904
2023-01-17T19:30:00+01:00;948
2023-01-17T20:00:00+01:00;996
2023-01-17T20:30:00+01:00;962
2023-01-17T21:00:00+01:00;2970
2023-01-17T21:30:00+01:00;1706
2023-01-17T22:00:00+01:00;1576
2023-01-17T22:30:00+01:00;1404
2023-01-17T23:00:00+01:00;1246
2023-01-17T23:30:00+01:00;254
2023-01-18T00:00:00+01:00;462
2023-01-18T00:30:00+01:00;956
2023-01-18T01:00:00+01:00;484
2023-01-18T01:30:00+01:00;114
2023-01-18T02:00:00+01:00;908
2023-01-18T02:30:00+01:00;240
2023-01-18T03:00:00+01:00;96
2023-01-18T03:30:00+01:00;98
2023-01-18T04:00:00+01:00;280
2023-01-18T04:30:00+01:00;132
2023-01-18T05:00:00+01:00;120
2023-01-18T05:30:00+01:00;132
2023-01-18T06:00:00+01:00;138
2023-01-18T06:30:00+01:00;2000
2023-01-18T07:00:00+01:00;1422
2023-01-18T07:30:00+01:00;1494
2023-01-18T08:00:00+01:00;1570
2023-01-18T08:30:00+01:00;1502
2023-01-18T09:00:00+01:00;1524
2023-01-18T09:30:00+01:00;1550
2023-01-18T10:00:00+01:00;1412
2023-01-18T10:30:00+01:00;1154
2023-01-18T11:00:00+01:00;948
2023-01-18T11:30:00+01:00;606
2023-01-18T12:00:00+01:00;320
2023-01-18T12:30:00+01:00;418
2023-01-18T13:00:00+01:00;242
2023-01-18T13:30:00+01:00;340
2023-01-18T14:00:00+01:00;436
2023-01-18T14:30:00+01:00;566
2023-01-18T15:00:00+01:00;768
2023-01-18T15:30:00+01:00;774
2023-01-18T16:00:00+01:00;824
2023-01-18T16:30:00+01:00;864
2023-01-18T17:00:00+01:00;898
2023-01-18T17:30:00+01:00;850
2023-01-18T18:00:00+01:00;994
2023-01-18T18:30:00+01:00;1060
2023-01-18T19:00:00+01:00;898
2023-01-18T19:30:00+01:00;890
2023-01-18T20:00:00+01:00;942
2023-01-18T20:30:00+01:00;946
2023-01-18T21:00:00+01:00;3914
2023-01-18T21:30:00+01:00;2486
2023-01-18T22:00:00+01:00;1840
2023-01-18T22:30:00+01:00;1490
2023-01-18T23:00:00+01:00;1238
2023-01-18T23:30:00+01:00;320
2023-01-19T00:00:00+01:00;466
2023-01-19T00:30:00+01:00;258
2023-01-19T01:00:00+01:00;278
2023-01-19T01:30:00+01:00;408
2023-01-19T02:00:00+01:00;62
2023-01-19T02:30:00+01:00;272
2023-01-19T03:00:00+01:00;90
2023-01-19T03:30:00+01:00;106
2023-01-19T04:00:00+01:00;284
2023-01-19T04:30:00+01:00;112
2023-01-19T05:00:00+01:00;132
2023-01-19T05:30:00+01:00;120
2023-01-19T06:00:00+01:00;148
2023-01-19T06:30:00+01:00;1974
2023-01-19T07:00:00+01:00;1474
2023-01-19T07:30:00+01:00;1464
2023-01-19T08:00:00+01:00;1584
2023-01-19T08:30:00+01:00;1456
2023-01-19T09:00:00+01:00;1450
2023-01-19T09:30:00+01:00;1576
2023-01-19T10:00:00+01:00;1460
2023-01-19T10:30:00+01:00;1212
2023-01-19T11:00:00+01:00;1250
2023-01-19T11:30:00+01:00;1156
2023-01-19T12:00:00+01:00;1020
2023-01-19T12:30:00+01:00;866
2023-01-19T13:00:00+01:00;710
2023-01-19T13:30:00+01:00;1434
2023-01-19T14:00:00+01:00;1276
2023-01-19T14:30:00+01:00;1130
2023-01-19T15:00:00+01:00;1070
2023-01-19T15:30:00+01:00;872
2023-01-19T16:00:00+01:00;894
2023-01-19T16:30:00+01:00;794
2023-01-19T17:00:00+01:00;1066
2023-01-19T17:30:00+01:00;940
2023-01-19T18:00:00+01:00;1060
2023-01-19T18:30:00+01:00;968
2023-01-19T19:00:00+01:00;1018
2023-01-19T19:30:00+01:00;2294
2023-01-19T20:00:00+01:00;1380
2023-01-19T20:30:00+01:00;906
2023-01-19T21:00:00+01:00;1830
2023-01-19T21:30:00+01:00;1374
2023-01-19T22:00:00+01:00;1218
2023-01-19T22:30:00+01:00;1862
2023-01-19T23:00:00+01:00;1542
2023-01-19T23:30:00+01:00;148
2023-01-20T00:00:00+01:00;262
2023-01-20T00:30:00+01:00;100
2023-01-20T01:00:00+01:00;312
2023-01-20T01:30:00+01:00;282
2023-01-20T02:00:00+01:00;128
2023-01-20T02:30:00+01:00;294
2023-01-20T03:00:00+01:00;134
2023-01-20T03:30:00+01:00;130
2023-01-20T04:00:00+01:00;308
2023-01-20T04:30:00+01:00;114
2023-01-20T05:00:00+01:00;128
2023-01-20T05:30:00+01:00;116
2023-01-20T06:00:00+01:00;148
2023-01-20T06:30:00+01:00;2016
2023-01-20T07:00:00+01:00;1372
2023-01-20T07:30:00+01:00;1398
2023-01-20T08:00:00+01:00;1450
2023-01-20T08:30:00+01:00;1374
2023-01-20T09:00:00+01:00;1608
2023-01-20T09:30:00+01:00;1364
2023-01-20T10:00:00+01:00;1264
2023-01-20T10:30:00+01:00;1148
2023-01-20T11:00:00+01:00;952
2023-01-20T11:30:00+01:00;970
2023-01-20T12:00:00+01:00;736
2023-01-20T12:30:00+01:00;410
2023-01-20T13:00:00+01:00;536
2023-01-20T13:30:00+01:00;282
2023-01-20T14:00:00+01:00;168
2023-01-20T14:30:00+01:00;158
2023-01-20T15:00:00+01:00;140
2023-01-20T15:30:00+01:00;164
2023-01-20T16:00:00+01:00;180
2023-01-20T16:30:00+01:00;230
2023-01-20T17:00:00+01:00;298
2023-01-20T17:30:00+01:00;404
2023-01-20T18:00:00+01:00;488
2023-01-20T18:30:00+01:00;576
2023-01-20T19:00:00+01:00;562
2023-01-20T19:30:00+01:00;588
2023-01-20T20:00:00+01:00;650
2023-01-20T20:30:00+01:00;636
2023-01-20T21:00:00+01:00;3060
2023-01-20T21:30:00+01:00;1278
2023-01-20T22:00:00+01:00;1412
2023-01-20T22:30:00+01:00;1148
2023-01-20T23:00:00+01:00;1238
2023-01-20T23:30:00+01:00;572
2023-01-21T00:00:00+01:00;324
2023-01-21T00:30:00+01:00;98
2023-01-21T01:00:00+01:00;506
2023-01-21T01:30:00+01:00;1004
2023-01-21T02:00:00+01:00;286
2023-01-21T02:30:00+01:00;306
2023-01-21T03:00:00+01:00;848
2023-01-21T03:30:00+01:00;90
2023-01-21T04:00:00+01:00;80
2023-01-21T04:30:00+01:00;270
2023-01-21T05:00:00+01:00;72
2023-01-21T05:30:00+01:00;68
2023-01-21T06:00:00+01:00;92
2023-01-21T06:30:00+01:00;1592
2023-01-21T07:00:00+01:00;1036
2023-01-21T07:30:00+01:00;960
2023-01-21T08:00:00+01:00;1108
2023-01-21T08:30:00+01:00;1092
2023-01-21T09:00:00+01:00;1078
2023-01-21T09:30:00+01:00;1058
2023-01-21T10:00:00+01:00;1248
2023-01-21T10:30:00+01:00;1090
2023-01-21T11:00:00+01:00;1282
2023-01-21T11:30:00+01:00;656
2023-01-21T12:00:00+01:00;890
2023-01-21T12:30:00+01:00;714
2023-01-21T13:00:00+01:00;746
2023-01-21T13:30:00+01:00;392
2023-01-21T14:00:00+01:00;158
2023-01-21T14:30:00+01:00;84
2023-01-21T15:00:00+01:00;92
2023-01-21T15:30:00+01:00;74
2023-01-21T16:00:00+01:00;86
2023-01-21T16:30:00+01:00;76
2023-01-21T17:00:00+01:00;170
2023-01-21T17:30:00+01:00;288
2023-01-21T18:00:00+01:00;364
2023-01-21T18:30:00+01:00;434
2023-01-21T19:00:00+01:00;444
2023-01-21T19:30:00+01:00;524
2023-01-21T20:00:00+01:00;558
2023-01-21T20:30:00+01:00;648
2023-01-21T21:00:00+01:00;3320
2023-01-21T21:30:00+01:00;2414
2023-01-21T22:00:00+01:00;1746
2023-01-21T22:30:00+01:00;1330
2023-01-21T23:00:00+01:00;1356
2023-01-21T23:30:00+01:00;1242
2023-01-22T00:00:00+01:00;354
2023-01-22T00:30:00+01:00;462
2023-01-22T01:00:00+01:00;364
2023-01-22T01:30:00+01:00;334
2023-01-22T02:00:00+01:00;280
2023-01-22T02:30:00+01:00;284
2023-01-22T03:00:00+01:00;266
2023-01-22T03:30:00+01:00;92
2023-01-22T04:00:00+01:00;268
2023-01-22T04:30:00+01:00;112
2023-01-22T05:00:00+01:00;98
2023-01-22T05:30:00+01:00;130
2023-01-22T06:00:00+01:00;132
2023-01-22T06:30:00+01:00;2026
2023-01-22T07:00:00+01:00;1462
2023-01-22T07:30:00+01:00;1488
2023-01-22T08:00:00+01:00;1520
2023-01-22T08:30:00+01:00;1496
2023-01-22T09:00:00+01:00;1522
2023-01-22T09:30:00+01:00;1580
2023-01-22T10:00:00+01:00;1412
2023-01-22T10:30:00+01:00;1424
2023-01-22T11:00:00+01:00;1316
2023-01-22T11:30:00+01:00;1368
2023-01-22T12:00:00+01:00;1268
2023-01-22T12:30:00+01:00;1040
2023-01-22T13:00:00+01:00;288
2023-01-22T13:30:00+01:00;140
2023-01-22T14:00:00+01:00;86
2023-01-22T14:30:00+01:00;102
2023-01-22T15:00:00+01:00;80
2023-01-22T15:30:00+01:00;82
2023-01-22T16:00:00+01:00;84
2023-01-22T16:30:00+01:00;172
2023-01-22T17:00:00+01:00;300
2023-01-22T17:30:00+01:00;414
2023-01-22T18:00:00+01:00;614
2023-01-22T18:30:00+01:00;686
2023-01-22T19:00:00+01:00;772
2023-01-22T19:30:00+01:00;798
2023-01-22T20:00:00+01:00;898
2023-01-22T20:30:00+01:00;918
2023-01-22T21:00:00+01:00;2212
2023-01-22T21:30:00+01:00;2928
2023-01-22T22:00:00+01:00;2744
2023-01-22T22:30:00+01:00;2100
2023-01-22T23:00:00+01:00;1774
2023-01-22T23:30:00+01:00;546
2023-01-23T00:00:00+01:00;542
2023-01-23T00:30:00+01:00;298
2023-01-23T01:00:00+01:00;470
2023-01-23T01:30:00+01:00;450
2023-01-23T02:00:00+01:00;272
2023-01-23T02:30:00+01:00;270
2023-01-23T03:00:00+01:00;108
2023-01-23T03:30:00+01:00;272
2023-01-23T04:00:00+01:00;110
2023-01-23T04:30:00+01:00;274
2023-01-23T05:00:00+01:00;116
2023-01-23T05:30:00+01:00;110
2023-01-23T06:00:00+01:00;138
2023-01-23T06:30:00+01:00;1908
2023-01-23T07:00:00+01:00;1398
2023-01-23T07:30:00+01:00;1344
2023-01-23T08:00:00+01:00;1416
2023-01-23T08:30:00+01:00;1338
2023-01-23T09:00:00+01:00;1494
2023-01-23T09:30:00+01:00;1462
2023-01-23T10:00:00+01:00;1160
2023-01-23T10:30:00+01:00;1138
2023-01-23T11:00:00+01:00;1102
2023-01-23T11:30:00+01:00;1040
2023-01-23T12:00:00+01:00;1022
2023-01-23T12:30:00+01:00;1210
2023-01-23T13:00:00+01:00;1498
2023-01-23T13:30:00+01:00;772
2023-01-23T14:00:00+01:00;672
2023-01-23T14:30:00+01:00;744
2023-01-23T15:00:00+01:00;606
2023-01-23T15:30:00+01:00;508
2023-01-23T16:00:00+01:00;178
2023-01-23T16:30:00+01:00;152
2023-01-23T17:00:00+01:00;160
2023-01-23T17:30:00+01:00;174
2023-01-23T18:00:00+01:00;1794
2023-01-23T18:30:00+01:00;1458
2023-01-23T19:00:00+01:00;1366
2023-01-23T19:30:00+01:00;2336
2023-01-23T20:00:00+01:00;1840
2023-01-23T20:30:00+01:00;952
2023-01-23T21:00:00+01:00;2822
2023-01-23T21:30:00+01:00;1752
2023-01-23T22:00:00+01:00;1650
2023-01-23T22:30:00+01:00;1266
2023-01-23T23:00:00+01:00;1392
2023-01-23T23:30:00+01:00;562
2023-01-24T00:00:00+01:00;328
2023-01-24T00:30:00+01:00;258
2023-01-24T01:00:00+01:00;268
2023-01-24T01:30:00+01:00;250
2023-01-24T02:00:00+01:00;88
2023-01-24T02:30:00+01:00;78
2023-01-24T03:00:00+01:00;268
2023-01-24T03:30:00+01:00;82
2023-01-24T04:00:00+01:00;110
2023-01-24T04:30:00+01:00;130
2023-01-24T05:00:00+01:00;110
2023-01-24T05:30:00+01:00;100
2023-01-24T06:00:00+01:00;134
2023-01-24T06:30:00+01:00;1786
2023-01-24T07:00:00+01:00;1210
2023-01-24T07:30:00+01:00;1120
2023-01-24T08:00:00+01:00;1270
2023-01-24T08:30:00+01:00;1248
2023-01-24T09:00:00+01:00;1372
2023-01-24T09:30:00+01:00;1262
2023-01-24T10:00:00+01:00;1078
2023-01-24T10:30:00+01:00;1118
2023-01-24T11:00:00+01:00;1162
2023-01-24T11:30:00+01:00;1228
2023-01-24T12:00:00+01:00;510
2023-01-24T12:30:00+01:00;550
2023-01-24T13:00:00+01:00;536
2023-01-24T13:30:00+01:00;552
2023-01-24T14:00:00+01:00;174
2023-01-24T14:30:00+01:00;42
2023-01-24T15:00:00+01:00;26
2023-01-24T15:30:00+01:00;42
2023-01-24T16:00:00+01:00;26
2023-01-24T16:30:00+01:00;40
2023-01-24T17:00:00+01:00;26
2023-01-24T17:30:00+01:00;36
2023-01-24T18:00:00+01:00;26
2023-01-24T18:30:00+01:00;42
2023-01-24T19:00:00+01:00;26
2023-01-24T19:30:00+01:00;42
2023-01-24T20:00:00+01:00;26
2023-01-24T20:30:00+01:00;38
2023-01-24T21:00:00+01:00;28
2023-01-24T21:30:00+01:00;26
2023-01-24T22:00:00+01:00;42
2023-01-24T22:30:00+01:00;26
2023-01-24T23:00:00+01:00;42
2023-01-24T23:30:00+01:00;72
2023-01-25T00:00:00+01:00;414
2023-01-25T00:30:00+01:00;776
2023-01-25T01:00:00+01:00;54
2023-01-25T01:30:00+01:00;274
2023-01-25T02:00:00+01:00;576
2023-01-25T02:30:00+01:00;42
2023-01-25T03:00:00+01:00;30
2023-01-25T03:30:00+01:00;34
2023-01-25T04:00:00+01:00;24
2023-01-25T04:30:00+01:00;40
2023-01-25T05:00:00+01:00;24
2023-01-25T05:30:00+01:00;42
2023-01-25T06:00:00+01:00;20
2023-01-25T06:30:00+01:00;24
2023-01-25T07:00:00+01:00;42
2023-01-25T07:30:00+01:00;24
2023-01-25T08:00:00+01:00;40
2023-01-25T08:30:00+01:00;24
2023-01-25T09:00:00+01:00;34
2023-01-25T09:30:00+01:00;26
2023-01-25T10:00:00+01:00;24
2023-01-25T10:30:00+01:00;42
2023-01-25T11:00:00+01:00;22
